,Windt Energy [keV],S1 Windt EA [cm^2],S2 Windt EA [cm^2],S3 Windt EA [cm^2],S4 Windt EA [cm^2],S5 Windt EA [cm^2],S6 Windt EA [cm^2],S7 Windt EA [cm^2],S8 Windt EA [cm^2],S9 Windt EA [cm^2],S10 Windt EA [cm^2]
6531,6.53183,3.436741811024029,3.204765060757359,2.9721565129637297,2.7407753913178534,2.5122788319729334,2.346797768127545,2.13001834163053,1.9694944592098933,1.8119560551543268,1.6015571663809274
6532,6.53283,3.4365259977033022,3.204588427046218,2.972009913750907,2.740658689328677,2.512187778746705,2.3467198808442338,2.129957360789903,1.9694436301109763,1.811912066349527,1.6015267492828862
6533,6.53383,3.4363051654681405,3.204407264265561,2.971863314538085,2.7405419873395,2.5120934736195397,2.34663899789618,2.1298963799492765,1.9693928010120592,1.8118680775447271,1.6014944311162171
6534,6.53483,3.4360793143185426,3.2042261014849034,2.9717167153252624,2.740421638413161,2.511999168492375,2.3465581149481265,2.129832747767753,1.9693395514798602,1.811824088739927,1.6014602118809207
6535,6.53583,3.435858482083381,3.20404040963473,2.971566043912084,2.7403012894868226,2.51190486336521,2.3464772320000726,2.12976911558623,1.9692863019476614,1.8117800999351272,1.6014278937142514
6536,6.53683,3.435632630933783,3.2038592468540728,2.971419444699261,2.7401809405604833,2.5118105582380448,2.3463933533872763,2.129708134745603,1.9692330524154622,1.8117339116900875,1.6013955755475824
6537,6.53783,3.4354067797841856,3.203673555003899,2.9712687732860825,2.740060591634145,2.5117162531108796,2.3463124704392224,2.12964450256408,1.9691773824499814,1.8116899228852874,1.6013632573809136
6538,6.53883,3.4351859475490234,3.2034923922232417,2.97112217407326,2.7399438896449677,2.511621947983715,2.3462315874911686,2.1295808703825565,1.9691241329177827,1.8116459340804874,1.6013309392142445
6539,6.53983,3.4349600963994265,3.2033067003730684,2.970971502660081,2.7398235407186293,2.51152764285655,2.3461507045431147,2.1295172382010334,1.969070883385584,1.8115997458354474,1.6012967199789478
6540,6.54083,3.4347392641642647,3.2031255375924106,2.9708208312469027,2.7397031917922905,2.511430085828448,2.3460698215950613,2.12945360601951,1.969017633853385,1.8115557570306478,1.6012644018122788
6541,6.54183,3.434513413014667,3.2029398457422373,2.9706742320340798,2.7395828428659517,2.511335780701283,2.3459859429822645,2.1293926251788835,1.9689643843211857,1.8115117682258477,1.60123208364561
6542,6.54283,3.434292580779505,3.20275868296158,2.9705235606209013,2.739466140876775,2.511241475574118,2.3459050600342106,2.12932899299736,1.968911134788987,1.8114655799808077,1.601199765478941
6543,6.54383,3.434066729629907,3.2025729911114063,2.970376961408079,2.739345791950436,2.5111471704469532,2.3458241770861568,2.1292653608158365,1.9688578852567882,1.8114215911760079,1.6011655462436443
6544,6.54483,3.4338458973947454,3.202391828330749,2.9702262899949003,2.739225443024097,2.511052865319788,2.345743294138103,2.129201728634313,1.968804635724589,1.811377602371208,1.6011332280769752
6545,6.54583,3.4336200462451476,3.2022061364805756,2.9700796907820775,2.739105094097759,2.510958560192623,2.3456594155253065,2.12913809645279,1.96875138619239,1.811331414126168,1.6011009099103064
6546,6.54683,3.4333992140099863,3.202024973699918,2.969929019368899,2.7389883921085816,2.510864255065458,2.3455785325772527,2.1290771156121635,1.9686981366601912,1.8112874253213682,1.6010685917436371
6547,6.54783,3.4331733628603884,3.2018392818497445,2.96977834795572,2.738868043182243,2.510769949938293,2.345497649629199,2.12901348343064,1.968644887127992,1.8112434365165682,1.601036273576968
6548,6.54883,3.432947511710791,3.201658119069087,2.969631748742898,2.7387476942559044,2.510675644811128,2.345416766681145,2.128949851249117,1.9685916375957933,1.8111994477117686,1.6010020543416716
6549,6.54983,3.432726679475629,3.201472427218913,2.969481077329719,2.7386273453295655,2.5105813396839634,2.3453358837330915,2.1288862190675935,1.9685383880635943,1.8111532594667286,1.6009697361750026
6550,6.5508299999999995,3.4325008283260314,3.201291264438256,2.9693344781168967,2.7385106433403887,2.5104837826558617,2.3452520051202947,2.128825238226967,1.9684851385313953,1.8111092706619285,1.6009374180083336
6551,6.55183,3.432279996090869,3.201105572588082,2.9691838067037177,2.73839029441405,2.510389477528696,2.345171122172241,2.1287616060454435,1.9684318889991963,1.8110652818571287,1.6009050998416645
6552,6.55283,3.432054144941272,3.200924409807425,2.9690372074908957,2.738269945487711,2.5102951724015314,2.345090239224187,2.1286979738639205,1.9683786394669975,1.811019093612089,1.6008727816749957
6553,6.55383,3.43183331270611,3.2007387179572513,2.968886536077717,2.7381495965613727,2.5102008672743663,2.345009356276133,2.128634341682397,1.9683253899347988,1.8109751048072888,1.6008385624396988
6554,6.55483,3.431607461556512,3.2005575551765943,2.968739936864894,2.7380328945721955,2.5101065621472016,2.3449284733280797,2.1285707095008735,1.9682721404025996,1.810931116002489,1.60080624427303
6555,6.55583,3.431386629321351,3.20037186332642,2.9685892654517154,2.737912545645857,2.510012257020036,2.3448445947152834,2.128509728660247,1.9682188908704006,1.8108849277574492,1.600773926106361
6556,6.55683,3.431160778171753,3.2001907005457633,2.968442666238893,2.737792196719518,2.5099179518928714,2.3447637117672295,2.1284460964787235,1.9681656413382018,1.8108409389526492,1.6007416079396921
6557,6.55783,3.4309399459365912,3.200005008695589,2.9682919948257145,2.7376718477931794,2.5098236467657062,2.3446828288191757,2.1283824642972005,1.9681123918060026,1.8107969501478494,1.6007092897730228
6558,6.5588299999999995,3.4307140947869934,3.199823845914932,2.9681453956128916,2.7375551458040026,2.5097293416385416,2.344601945871122,2.128318832115677,1.9680591422738039,1.8107529613430493,1.6006750705377264
6559,6.55983,3.4304932625518316,3.1996381540647585,2.967994724199713,2.7374347968776633,2.5096350365113764,2.344521062923068,2.1282578512750505,1.9680058927416049,1.8107067730980095,1.6006427523710574
6560,6.56083,3.430267411402234,3.1994569912841015,2.967844052786534,2.737314447951325,2.5095407313842113,2.344440179975014,2.128194219093527,1.9679526432094059,1.8106627842932097,1.6006104342043883
6561,6.56183,3.430046579167072,3.199275828503444,2.967697453573712,2.7371940990249866,2.509446426257046,2.3443563013622177,2.1281305869120035,1.967899393677207,1.8106187954884096,1.6005781160377193
6562,6.56283,3.429820728017474,3.1990901366532705,2.9675467821605332,2.7370773970358093,2.5093521211298815,2.344275418414164,2.128069606071377,1.9678461441450081,1.8105748066836098,1.6005457978710502
6563,6.56383,3.429599895782313,3.198908973872613,2.967400182947711,2.7369570481094705,2.5092578160027164,2.34419453546611,2.128005973889854,1.9677928946128092,1.81052861843857,1.6005134797043814
6564,6.56483,3.4293740446327146,3.1987232820224394,2.967249511534532,2.7368366991831317,2.5091635108755512,2.3441136525180566,2.1279423417083305,1.9677396450806102,1.81048462963377,1.6004792604690845
6565,6.56583,3.429153212397553,3.198542119241782,2.96710291232171,2.736719997193955,2.509069205748386,2.3440327695700027,2.1278787095268075,1.9676863955484112,1.8104406408289702,1.6004469423024157
6566,6.5668299999999995,3.4289273612479554,3.1983564273916087,2.966952240908531,2.736599648267616,2.5089749006212214,2.343951886621949,2.1278177286861806,1.9676331460162124,1.8103944525839302,1.6004146241357466
6567,6.56783,3.4287065290127936,3.1981752646109514,2.9668056416957085,2.736479299341277,2.5088805954940563,2.343868008009152,2.1277540965046575,1.9675798964840132,1.8103504637791303,1.6003823059690778
6568,6.56883,3.4284856967776314,3.1979941018302935,2.96665497028253,2.7363625973521004,2.508786290366891,2.343787125061098,2.127690464323134,1.9675266469518145,1.8103064749743305,1.6003499878024086
6569,6.56983,3.428259845628034,3.1978084099801203,2.966508371069707,2.7362422484257616,2.5086887333387895,2.343706242113045,2.1276268321416105,1.9674733974196155,1.8102624861695304,1.6003176696357395
6570,6.57083,3.4280390133928718,3.197627247199463,2.9663576996565286,2.736121899499423,2.5085944282116244,2.343625359164991,2.127565851300984,1.9674201478874165,1.8102184973647306,1.600283450400443
6571,6.57183,3.4278131622432744,3.197441555349289,2.966211100443706,2.7360015505730844,2.5085001230844597,2.343544476216937,2.127502219119461,1.9673693187884993,1.8101723091196908,1.6002511322337738
6572,6.57283,3.427592330008112,3.197260392568632,2.9660604290305277,2.7358848485839076,2.5084058179572946,2.343463593268883,2.1274385869379375,1.9673160692563005,1.8101283203148908,1.600218814067105
6573,6.57383,3.427366478858515,3.1970747007184586,2.965913829817705,2.7357644996575687,2.5083115128301294,2.343379714656087,2.127377606097311,1.9672628197241013,1.810084331510091,1.600186495900436
6574,6.5748299999999995,3.427145646623353,3.1968935379378007,2.9657631584045263,2.73564415073123,2.5082172077029643,2.343298831708033,2.1273139739157876,1.9672095701919026,1.810040342705291,1.6001541777337671
6575,6.57583,3.4269197954737556,3.196712375157144,2.965616559191704,2.735527448742053,2.5081229025757996,2.343217948759979,2.127250341734264,1.9671563206597038,1.8099941544602511,1.6001218595670978
6576,6.57683,3.4266989632385934,3.19652668330697,2.9654658877785254,2.735407099815714,2.5080285974486345,2.3431370658119253,2.1271893608936376,1.9671030711275046,1.8099501656554513,1.6000895414004288
6577,6.57783,3.426473112088996,3.196345520526313,2.9653192885657025,2.7352867508893755,2.50793429232147,2.3430561828638714,2.127125728712114,1.9670498215953056,1.8099061768506512,1.6000553221651324
6578,6.57883,3.426252279853834,3.196159828676139,2.96517268935288,2.735170048900198,2.5078399871943042,2.3429752999158175,2.127062096530591,1.9669965720631069,1.8098621880458512,1.6000230039984633
6579,6.57983,3.426031447618672,3.195978665895482,2.9650220179397015,2.73504969997386,2.5077456820671395,2.342894416967764,2.1269984643490676,1.9669433225309076,1.8098159998008112,1.5999906858317943
6580,6.58083,3.425805596469075,3.1957975031148247,2.9648754187268787,2.734929351047521,2.5076513769399744,2.3428135340197103,2.126937483508441,1.9668900729987089,1.8097720109960116,1.5999583676651252
6581,6.58183,3.425584764233913,3.195611811264651,2.9647247473137,2.734812649058344,2.5075570718128097,2.3427326510716564,2.1268738513269176,1.96683682346651,1.8097280221912115,1.5999260494984564
6582,6.5828299999999995,3.4253589130843154,3.1954306484839936,2.9645781481008777,2.7346923001320054,2.507462766685644,2.3426487724588596,2.1268102191453946,1.9667835739343111,1.8096840333864117,1.5998937313317871
6583,6.58383,3.425138080849153,3.1952494857033362,2.9644274766876992,2.734571951205667,2.5073684615584795,2.3425678895108057,2.1267492383047677,1.966730324402112,1.8096400445816117,1.599861413165118
6584,6.58483,3.4249122296995558,3.195063793853163,2.9642808774748763,2.7344552492164897,2.5072741564313143,2.3424870065627523,2.1266856061232446,1.9666770748699132,1.8095938563365719,1.5998290949984493
6585,6.58583,3.4246913974643935,3.1948826310725056,2.964130206061698,2.7343349002901514,2.5071798513041497,2.3424061236146985,2.126621973941721,1.9666238253377142,1.809549867531772,1.5997948757631528
6586,6.58683,3.424465546314796,3.194696939222332,2.9639836068488754,2.734214551363812,2.5070855461769845,2.3423252406666446,2.1265609931010947,1.966572996238797,1.809505878726972,1.5997625575964836
6587,6.58783,3.424244714079634,3.1945157764416745,2.963832935435697,2.7340978493746353,2.5069912410498194,2.3422443577185907,2.1264973609195716,1.9665197467065982,1.8094618899221722,1.5997302394298145
6588,6.58883,3.4240238818444726,3.1943346136610176,2.963686336222874,2.7339775004482965,2.5069001878235913,2.342163474770537,2.126433728738048,1.9664664971743993,1.809417901117372,1.5996979212631457
6589,6.58983,3.4237980306948743,3.1941489218108434,2.9635397370100516,2.7338607984591197,2.5068026307954896,2.342082591822483,2.1263727478974217,1.9664132476422,1.8093717128723323,1.5996656030964767
6590,6.5908299999999995,3.423577198459713,3.1939677590301865,2.963389065596873,2.733740449532781,2.506711577569261,2.3420017088744296,2.126309115715898,1.9663599981100013,1.8093277240675325,1.5996332849298076
6591,6.59183,3.423351347310115,3.193786596249529,2.9632424663840506,2.733620100606442,2.506617272442096,2.3419208259263757,2.1262454835343747,1.9663067485778025,1.8092837352627325,1.5996009667631386
6592,6.59283,3.4231305150749534,3.193600904399356,2.963091794970872,2.733503398617265,2.506522967314931,2.3418369473135794,2.1261845026937483,1.9662534990456033,1.8092397464579326,1.5995686485964695
6593,6.59383,3.422909682839791,3.193419741618698,2.9629451957580493,2.7333830496909264,2.506428662187766,2.3417560643655255,2.1261208705122248,1.9662002495134043,1.8091957576531328,1.5995363304298005
6594,6.59483,3.4226838316901937,3.1932340497685248,2.962794524344871,2.733262700764588,2.506334357060601,2.3416751814174717,2.1260572383307017,1.9661469999812056,1.8091495694080928,1.5995040122631314
6595,6.59583,3.4224629994550315,3.1930528869878674,2.9626479251320483,2.7331459987754108,2.5062400519334362,2.341594298469418,2.1259962574900753,1.9660937504490064,1.809105580603293,1.5994716940964626
6596,6.59683,3.422237148305434,3.19287172420721,2.9625013259192254,2.7330256498490724,2.506145746806271,2.3415134155213644,2.1259326253085518,1.9660429213500894,1.809061591798493,1.599437474861166
6597,6.59783,3.422016316070272,3.1926860323570363,2.962350654506047,2.732908947859895,2.5060514416791064,2.3414325325733105,2.1258716444679253,1.9659896718178906,1.8090176029936933,1.599405156694497
6598,6.5988299999999995,3.4217954838351106,3.192504869576379,2.9622040552932245,2.7327885989335563,2.505957136551941,2.3413516496252567,2.125808012286402,1.9659364222856914,1.8089736141888932,1.5993728385278279
6599,6.59983,3.4215696326855127,3.192323706795722,2.962053383880046,2.732668250007218,2.505862831424776,2.341270766677203,2.1257443801048783,1.9658831727534927,1.8089296253840934,1.5993405203611588
6600,6.60083,3.421348800450351,3.192138014945548,2.961906784667223,2.7325515480180407,2.505768526297611,2.341189883729149,2.125683399264252,1.9658299232212937,1.8088834371390534,1.59930820219449
6601,6.60183,3.421122949300753,3.191956852164891,2.9617561132540446,2.7324311990917023,2.5056742211704464,2.341109000781095,2.1256197670827284,1.9657766736890945,1.8088394483342534,1.5992758840278207
6602,6.60283,3.4209021170655913,3.1917756893842335,2.961609514041222,2.732310850165363,2.505579916043281,2.3410281178330417,2.1255561349012053,1.9657234241568957,1.8087954595294538,1.599243565861152
6603,6.60383,3.420681284830429,3.1915899975340603,2.9614629148283993,2.7321941481761867,2.505485610916116,2.3409472348849873,2.125495154060579,1.965670174624697,1.8087514707246537,1.5992112476944829
6604,6.60483,3.4204554336808317,3.191408834753403,2.961312243415221,2.732073799249848,2.505391305788951,2.3408663519369335,2.1254315218790554,1.9656193455257795,1.8087074819198539,1.5991789295278138
6605,6.60583,3.4202346014456695,3.191227671972745,2.9611656442023984,2.731957097260671,2.5052970006617863,2.3407854689888796,2.125367889697532,1.9655660959935808,1.8086634931150538,1.5991466113611448
6606,6.6068299999999995,3.4200137692105073,3.191041980122572,2.961019044989576,2.731836748334332,2.505202695534621,2.3407015903760837,2.1253069088569054,1.9655128464613818,1.808617304870014,1.5991142931944757
6607,6.60783,3.4197879180609103,3.1908608173419144,2.960868373576397,2.7317163994079934,2.505108390407456,2.34062070742803,2.125243276675382,1.9654595969291828,1.8085733160652142,1.599081975027807
6608,6.60883,3.4195670858257485,3.1906796545612575,2.9607217743635745,2.7315996974188166,2.505017337181228,2.340539824479976,2.1251822958347555,1.9654063473969838,1.8085293272604142,1.5990496568611376
6609,6.60983,3.4193462535905863,3.1904984917806,2.960571102950396,2.7314793484924773,2.5049230320540627,2.340458941531922,2.125118663653232,1.965353097864785,1.8084853384556143,1.5990173386944686
6610,6.61083,3.419120402440989,3.1903127999304264,2.9604245037375736,2.731362646503301,2.5048287269268976,2.3403780585838683,2.125055031471709,1.9652998483325859,1.8084413496508143,1.5989850205277998
6611,6.61183,3.4188995702058267,3.190131637149769,2.960277904524751,2.7312422975769617,2.5047344217997325,2.3402971756358144,2.1249940506310825,1.965249019233669,1.8083973608460147,1.5989527023611307
6612,6.61283,3.4186737190562293,3.1899504743691116,2.960127233111572,2.7311255955877853,2.504640116672568,2.340216292687761,2.124930418449559,1.9651957697014697,1.8083533720412146,1.5989203841944617
6613,6.61383,3.418452886821067,3.189764782518938,2.95998063389875,2.731005246661446,2.5045458115454027,2.340135409739707,2.1248694376089325,1.965142520169271,1.8083071837961746,1.5988880660277927
6614,6.6148299999999995,3.418232054585905,3.1895836197382805,2.9598299624855713,2.7308848977351077,2.5044515064182375,2.3400545267916533,2.124805805427409,1.965089270637072,1.8082631949913748,1.5988538467924962
6615,6.61583,3.418006203436308,3.1894024569576236,2.9596833632727484,2.730768195745931,2.504357201291073,2.3399736438435994,2.124742173245886,1.9650360211048732,1.808219206186575,1.5988215286258272
6616,6.61683,3.4177853712011457,3.1892167651074494,2.9595367640599264,2.730647846819592,2.5042628961639077,2.3398927608955455,2.124681192405259,1.964982771572674,1.8081752173817751,1.5987892104591581
6617,6.61783,3.417564538965984,3.189035602326793,2.9593860926467475,2.7305311448304153,2.504168591036743,2.3398118779474917,2.124617560223736,1.964931942473757,1.808131228576975,1.598756892292489
6618,6.61883,3.4173386878163865,3.188854439546135,2.959239493433925,2.730410795904076,2.5040742859095775,2.3397309949994383,2.124556579383109,1.9648786929415578,1.8080872397721752,1.59872457412582
6619,6.61983,3.4171178555812243,3.1886732767654777,2.9590928942211026,2.7302940939148996,2.5039832326833493,2.3396501120513844,2.124492947201586,1.964825443409359,1.8080432509673752,1.5986922559591512
6620,6.62083,3.416897023346062,3.1884875849153045,2.958942222807924,2.7301737449885604,2.5038889275561846,2.3395692291033305,2.1244319663609597,1.96477219387716,1.8079992621625753,1.598659937792482
6621,6.62183,3.4166711721964647,3.188306422134647,2.958795623595101,2.7300570429993836,2.503794622429019,2.3394883461552767,2.124368334179436,1.9647189443449613,1.8079552733577755,1.5986276196258131
6622,6.6228299999999996,3.4164503399613024,3.18812525935399,2.9586490243822787,2.7299366940730447,2.5037003173018544,2.339407463207223,2.124304701997913,1.964668115246044,1.8079090851127355,1.598595301459144
6623,6.62383,3.416229507726141,3.187939567503816,2.9584983529691002,2.7298163451467063,2.5036060121746893,2.339326580259169,2.124243721157286,1.9646148657138451,1.8078650963079355,1.5985629832924748
6624,6.62483,3.416008675490979,3.187758404723159,2.9583517537562773,2.729699643157529,2.5035117070475246,2.339245697311115,2.124180088975763,1.964561616181646,1.8078211075031356,1.598530665125806
6625,6.62583,3.4157828243413815,3.1875772419425017,2.958205154543455,2.7295792942311903,2.5034174019203594,2.3391648143630617,2.1241191081351363,1.9645083666494472,1.807777118698336,1.598498346959137
6626,6.62683,3.4155619921062192,3.1873960791618443,2.9580544831302764,2.7294625922420135,2.5033230967931943,2.339083931415008,2.124055475953613,1.9644551171172482,1.807733129893536,1.5984660287924681
6627,6.62783,3.4153411598710575,3.1872103873116706,2.957907883917454,2.7293422433156747,2.503232043566966,2.339003048466954,2.1239944951129863,1.964404288018331,1.8076891410887361,1.5984337106257989
6628,6.62883,3.4151153087214596,3.1870292245310132,2.9577612847046315,2.7292255413264983,2.503137738439801,2.3389221655189,2.1239308629314633,1.9643510384861322,1.807645152283936,1.5984013924591298
6629,6.62983,3.414894476486298,3.1868480617503563,2.9576106132914526,2.729105192400159,2.503043433312636,2.3388412825708462,2.12386723074994,1.9642977889539333,1.807601163479136,1.598369074292461
6630,6.63083,3.4146736442511356,3.186666898969699,2.9574640140786306,2.7289884904109822,2.502949128185471,2.3387603996227924,2.1238062499093133,1.964244539421734,1.8075571746743362,1.598336756125792
6631,6.63183,3.4144477931015387,3.186481207119525,2.9573174148658077,2.7288681414846434,2.502854823058306,2.338679516674739,2.1237426177277903,1.9641912898895353,1.8075131858695366,1.598304437959123
6632,6.63283,3.4142269608663764,3.186300044338868,2.957166743452629,2.7287514394954666,2.502760517931141,2.338598633726685,2.1236816368871634,1.9641380403573365,1.8074691970647365,1.5982721197924539
6633,6.63383,3.4140061286312147,3.186118881558211,2.9570201442398067,2.728631090569128,2.502666212803976,2.338517750778631,2.1236180047056403,1.9640872112584191,1.8074230088196965,1.5982398016257848
6634,6.63483,3.4137852963960524,3.1859377187775535,2.956873545026984,2.728514388579951,2.5025751595777477,2.3384368678305774,2.1235570238650134,1.9640339617262204,1.8073790200148965,1.598207483459116
6635,6.63583,3.413559445246455,3.1857520269273802,2.9567228736138054,2.728394039653612,2.502480854450583,2.3383559848825235,2.1234933916834904,1.9639807121940214,1.8073350312100969,1.5981751652924467
6636,6.63683,3.413338613011293,3.1855708641467224,2.956576274400983,2.7282773376644354,2.5023865493234174,2.3382751019344696,2.123432410842864,1.9639274626618224,1.8072910424052968,1.598142847125778
6637,6.63783,3.4131177807761306,3.185389701366065,2.95642967518816,2.7281569887380965,2.5022922441962527,2.338194218986416,2.1233687786613404,1.9638766335629052,1.807247053600497,1.5981124300277365
6638,6.63883,3.412891929626533,3.185208538585408,2.9562790037749815,2.7280402867489197,2.5021979390690876,2.3381133360383624,2.123307797820714,1.9638233840307062,1.807203064795697,1.5980801118610675
6639,6.63983,3.4126660784769363,3.1850228467352344,2.956128332361803,2.727916290885419,2.502103633941923,2.3380324530903085,2.1232441656391905,1.9637677140652254,1.8071568765506572,1.5980458926257708
6640,6.64083,3.4124402273273384,3.1848326258155444,2.955977660948624,2.7277959419590805,2.5020060769138213,2.3379485744775117,2.1231778821167704,1.9637144645330267,1.8071128877458573,1.5980116733904743
6641,6.64183,3.412214376177741,3.1846469339653707,2.9558269895354456,2.72767194609558,2.5019085198857196,2.3378646958647153,2.123114249935247,1.9636587945675459,1.8070666995008173,1.5979793552238053
6642,6.64283,3.411983506113708,3.1844612421151965,2.9556763181222667,2.727551597169241,2.5018109628576175,2.3377808172519186,2.123047966412827,1.9636055450353471,1.8070205112557776,1.5979451359885086
6643,6.64383,3.4117576549641107,3.1842755502650233,2.955521574508732,2.7274312482429024,2.501716657730453,2.337696938639122,2.1229843342313037,1.9635498750698663,1.8069743230107376,1.597910916753212
6644,6.64483,3.411531803814513,3.1840853293453333,2.9553709030955537,2.727307252379402,2.501619100702351,2.337616055691069,2.1229207020497802,1.9634966255376671,1.8069281347656978,1.5978785985865431
6645,6.64583,3.41130093375048,3.183899637495159,2.955220231682375,2.727186903453063,2.501521543674249,2.337532177078272,2.12285441852736,1.9634409555721866,1.8068819465206578,1.5978443793512462
6646,6.64683,3.4110750826008824,3.1837139456449854,2.95506548806884,2.7270629075895627,2.5014239866461474,2.337448298465475,2.1227907863458366,1.9633852856067058,1.8068379577158578,1.5978101601159498
6647,6.64783,3.4108442125368494,3.183528253794812,2.9549148166556614,2.726942558663224,2.5013296815189823,2.337364419852679,2.1227271541643136,1.963332036074507,1.806791769470818,1.5977759408806533
6648,6.64883,3.4106183613872516,3.183338032875122,2.9547641452424824,2.726818562799723,2.5012321244908806,2.3372805412398825,2.122660870641893,1.9632763661090262,1.806745581225778,1.597743622713984
6649,6.64983,3.4103925102376547,3.183152341024948,2.9546094016289475,2.7266982138733846,2.501134567462779,2.3371966626270857,2.12259723846037,1.9632231165768275,1.8066993929807382,1.5977094034786876
6650,6.65083,3.4101616401736217,3.182966649174775,2.954458730215769,2.726574218009884,2.501040262335614,2.3371157796790323,2.1225336062788465,1.9631674466113467,1.8066532047356982,1.597675184243391
6651,6.65183,3.4099357890240243,3.1827809573246006,2.95430805880259,2.7264538690835454,2.500942705307512,2.3370319010662355,2.1224673227564264,1.9631141970791475,1.8066070164906582,1.5976428660767221
6652,6.65283,3.4097099378744264,3.1825907364049106,2.9541533151890556,2.726329873220045,2.5008451482794105,2.3369480224534387,2.1224036905749033,1.963058527113667,1.8065630276858586,1.5976086468414252
6653,6.65383,3.4094790678103934,3.182405044554737,2.954002643775877,2.7262095242937066,2.500747591251309,2.336864143840643,2.12234005839338,1.9630028571481861,1.8065168394408186,1.5975744276061288
6654,6.65483,3.409253216660796,3.1822193527045637,2.953851972362698,2.7260891753673673,2.5006532861241437,2.336780265227846,2.1222737748709597,1.9629496076159874,1.8064706511957784,1.5975421094394597
6655,6.65583,3.4090273655111982,3.1820336608543895,2.9537013009495197,2.725965179503867,2.500555729096042,2.336696386615049,2.122210142689436,1.9628939376505066,1.8064244629507387,1.597507890204163
6656,6.65683,3.4087964954471652,3.1818434399346995,2.9535465573359847,2.7258448305775285,2.5004581720679404,2.3366155036669958,2.122143859167016,1.9628406881183074,1.8063782747056987,1.5974736709688666
6657,6.65783,3.408570644297568,3.181657748084526,2.9533958859228058,2.7257208347140276,2.5003606150398388,2.336531625054199,2.1220802269854926,1.9627850181528268,1.806332086460659,1.5974413528021976
6658,6.65883,3.408344793147971,3.181472056234352,2.9532452145096273,2.725600485787689,2.500266309912673,2.3364477464414026,2.122016594803969,1.9627317686206278,1.806288097655859,1.597407133566901
6659,6.65983,3.408113923083938,3.1812863643841784,2.953094543096449,2.725476489924189,2.5001687528845715,2.3363638678286063,2.121952962622446,1.9626760986551472,1.806241909410819,1.5973729143316044
6660,6.66083,3.40788807193434,3.1810961434644884,2.9529397994829134,2.7253561409978495,2.5000711958564703,2.3362799892158095,2.121886679100026,1.9626228491229483,1.8061957211657793,1.5973405961649354
6661,6.66183,3.4076622207847427,3.1809104516143143,2.952789128069735,2.725235792071511,2.4999768907293047,2.3361991062677556,2.1218230469185024,1.9625671791574677,1.8061495329207393,1.5973063769296387
6662,6.66283,3.4074313507207097,3.180724759764141,2.9526384566565564,2.7251117962080107,2.499879333701203,2.3361152276549593,2.1217594147369794,1.9625139296252685,1.8061033446756996,1.597272157694342
6663,6.66383,3.407205499571112,3.1805390679139673,2.9524877852433775,2.724991447281672,2.4997817766731014,2.336031349042163,2.1216931312145593,1.9624582596597877,1.8060593558708995,1.5972398395276732
6664,6.66483,3.4069796484215145,3.1803488469942773,2.9523330416298426,2.7248674514181714,2.4996874715459363,2.335947470429366,2.1216294990330358,1.9624025896943071,1.8060131676258595,1.5972056202923763
6665,6.66583,3.4067487783574815,3.180163155144103,2.952182370216664,2.7247471024918326,2.4995899145178346,2.3358635918165698,2.1215658668515123,1.9623493401621082,1.8059669793808197,1.5971714010570799
6666,6.66683,3.406522927207884,3.17997746329393,2.952031698803485,2.7246267535654938,2.499492357489733,2.335782708868516,2.121499583329092,1.9622936701966276,1.8059207911357797,1.5971390828904108
6667,6.66783,3.4062970760582862,3.179791771443756,2.9518810273903067,2.7245027577019933,2.4993948004616313,2.335698830255719,2.1214359511475687,1.9622404206644286,1.80587460289074,1.5971048636551142
6668,6.66883,3.406071224908689,3.1796060795935825,2.951726283776772,2.7243824087756545,2.499300495334466,2.3356149516429228,2.1213723189660456,1.962184750698948,1.8058306140859401,1.5970725454884451
6669,6.66983,3.4058403548446563,3.1794158586738925,2.9515756123635932,2.724258412912154,2.4992029383063645,2.3355310730301264,2.1213060354436255,1.9621315011667488,1.8057844258409002,1.5970383262531487
6670,6.67083,3.405614503695059,3.1792301668237184,2.9514249409504147,2.7241380639858157,2.499105381278263,2.3354471944173296,2.121242403262102,1.962075831201268,1.8057382375958604,1.5970041070178522
6671,6.67183,3.405388652545461,3.1790444749735447,2.951274269537236,2.7240177150594764,2.4990110761510977,2.3353663114692758,2.1211787710805785,1.9620225816690693,1.8056920493508204,1.596971788851183
6672,6.67283,3.405157782481428,3.1788587831233714,2.951119525923701,2.723893719195976,2.498913519122996,2.3352824328564794,2.1211151388990555,1.9619669117035885,1.8056480605460203,1.5969375696158865
6673,6.67383,3.4049319313318307,3.1786730912731973,2.9509688545105224,2.7237733702696376,2.4988159620948944,2.335198554243683,2.1210488553766353,1.9619136621713897,1.8056018723009806,1.59690335038059
6674,6.67483,3.404706080182233,3.1784828703535073,2.9508181830973435,2.723649374406137,2.4987216569677293,2.3351146756308863,2.120985223195112,1.961857992205909,1.8055556840559406,1.5968710322139208
6675,6.6758299999999995,3.4044752101182,3.1782971785033336,2.950667511684165,2.7235290254797984,2.4986240999396276,2.335033792682833,2.1209215910135883,1.96180474267371,1.8055094958109008,1.5968368129786243
6676,6.67683,3.4042493589686025,3.17811148665316,2.95051276807063,2.7234086765534595,2.498526542911526,2.334949914070036,2.1208553074911687,1.9617490727082292,1.8054633075658608,1.5968044948119553
